datetime,demanda_electrica,generacion_solar,generacion_eolica,precio_gas,tmin_sevilla,tmax_sevilla,velmedia_viento_sevilla,tmin_barcelona,tmax_barcelona,velmedia_viento_barcelona,tmin_madrid,tmax_madrid,velmedia_viento_madrid,tmin_valencia,tmax_valencia,velmedia_viento_valencia,hora_sin,hora_cos,diasemana_sin,diasemana_cos,precio_electricidad
2021-01-01 00:00:00,24722.8333333333,8.66666666667,6883.66666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0,1,-0.866025403784438,-0.5,54.91
2021-01-01 01:00:00,23571.5,8.16666666667,6978.5,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.269796771157024,0.962917287347799,-0.866025403784438,-0.5,53.06
2021-01-01 02:00:00,21491,8.16666666667,7229.33333333333,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.519583950035434,0.854419404546488,-0.866025403784438,-0.5,50.13
2021-01-01 03:00:00,19709.1666666667,7.66666666667,7878,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.730835964278124,0.682553143218654,-0.866025403784438,-0.5,45.39
2021-01-01 04:00:00,18791.6666666667,8,8718.66666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.887885218402375,0.460065037731152,-0.866025403784438,-0.5,42.91
2021-01-01 05:00:00,18562.1666666667,8.33333333333,9194.66666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.979084087682323,0.203456013052634,-0.866025403784438,-0.5,42.48
2021-01-01 06:00:00,18756.1666666667,17.5,9423.16666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.997668769190539,-0.0682424133646709,-0.866025403784438,-0.5,42.01
2021-01-01 07:00:00,19261.5,23.16666666667,9923.66666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.942260922118821,-0.334879612170986,-0.866025403784438,-0.5,42
2021-01-01 08:00:00,19465.6666666667,36.33333333333,10414.3333333333,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.816969893010442,-0.576680322114867,-0.866025403784438,-0.5,42.92
2021-01-01 09:00:00,20375,851.16666666667,10769.1666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.631087944326053,-0.77571129070442,-0.866025403784438,-0.5,42.04
2021-01-01 10:00:00,22682.3333333333,3120.66666666667,10586.1666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.398401089846242,-0.917211301505453,-0.866025403784438,-0.5,42.41
2021-01-01 11:00:00,24699.3333333333,4464.5,10563,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,0.136166649096247,-0.990685946036331,-0.866025403784438,-0.5,42.42
2021-01-01 12:00:00,25716,4983.16666666667,11209.8333333333,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.136166649096246,-0.990685946036331,-0.866025403784438,-0.5,46.6
2021-01-01 13:00:00,26681.6666666667,5255.66666666667,11799.1666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.398401089846241,-0.917211301505453,-0.866025403784438,-0.5,46.45
2021-01-01 14:00:00,27091.8333333333,4775,11850,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.631087944326053,-0.77571129070442,-0.866025403784438,-0.5,46.02
2021-01-01 15:00:00,25420.5,3983.66666666667,11731.8333333333,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.816969893010442,-0.576680322114867,-0.866025403784438,-0.5,41.55
2021-01-01 16:00:00,24735.6666666667,2507.5,11135.6666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.94226092211882,-0.334879612170986,-0.866025403784438,-0.5,42.25
2021-01-01 17:00:00,25012.8333333333,801.16666666667,10446.5,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.997668769190539,-0.0682424133646714,-0.866025403784438,-0.5,44.34
2021-01-01 18:00:00,26998.3333333333,88.16666666667,9983.5,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.979084087682323,0.203456013052634,-0.866025403784438,-0.5,57.76
2021-01-01 19:00:00,28153.3333333333,55.66666666667,10119,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.887885218402375,0.460065037731152,-0.866025403784438,-0.5,65.59
2021-01-01 20:00:00,28750.1666666667,54.66666666667,10053.8333333333,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.730835964278125,0.682553143218654,-0.866025403784438,-0.5,66.82
2021-01-01 21:00:00,29145,55.16666666667,10370.3333333333,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.519583950035434,0.854419404546488,-0.866025403784438,-0.5,61.19
2021-01-01 22:00:00,28421.3333333333,57,10281.6666666667,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-0.269796771157024,0.962917287347799,-0.866025403784438,-0.5,59.48
2021-01-01 23:00:00,26297.1666666667,56.83333333333,10235.5,20.82,4.7,13.6,3.9,5.3,8.5,2.8,0,7.3,4.7,3.5,13.5,4.4,-2.44929359829471E-16,1,-0.866025403784438,-0.5,56.72
2021-01-02 00:00:00,23813.6666666667,56.83333333333,10184.3333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0,1,-0.866025403784439,0.5,51.78
2021-01-02 01:00:00,21479.5,53.66666666667,10148.1666666667,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.269796771157024,0.962917287347799,-0.866025403784439,0.5,48.44
2021-01-02 02:00:00,20098.3333333333,13.33333333333,10381.3333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.519583950035434,0.854419404546488,-0.866025403784439,0.5,45.69
2021-01-02 03:00:00,19385.8333333333,6.66666666667,10519.3333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.730835964278124,0.682553143218654,-0.866025403784439,0.5,44.89
2021-01-02 04:00:00,19179.8333333333,6.83333333333,10436.1666666667,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.887885218402375,0.460065037731152,-0.866025403784439,0.5,43.73
2021-01-02 05:00:00,19472.3333333333,7,10642.8333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.979084087682323,0.203456013052634,-0.866025403784439,0.5,43.9
2021-01-02 06:00:00,20591.6666666667,6.16666666667,11007,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.997668769190539,-0.0682424133646709,-0.866025403784439,0.5,45.93
2021-01-02 07:00:00,22078.6666666667,6,11127.3333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.942260922118821,-0.334879612170986,-0.866025403784439,0.5,48.52
2021-01-02 08:00:00,23707.6666666667,33.66666666667,11220.1666666667,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.816969893010442,-0.576680322114867,-0.866025403784439,0.5,53.48
2021-01-02 09:00:00,26196.6666666667,1094.83333333333,11612.6666666667,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.631087944326053,-0.77571129070442,-0.866025403784439,0.5,56.31
2021-01-02 10:00:00,28760.8333333333,3304.83333333333,11784.8333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.398401089846242,-0.917211301505453,-0.866025403784439,0.5,55.71
2021-01-02 11:00:00,29750.1666666667,4796.33333333333,11789,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,0.136166649096247,-0.990685946036331,-0.866025403784439,0.5,55.47
2021-01-02 12:00:00,29729,5662.33333333333,12072.1666666667,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.136166649096246,-0.990685946036331,-0.866025403784439,0.5,55.39
2021-01-02 13:00:00,30092.5,5836.66666666667,12110.5,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.398401089846241,-0.917211301505453,-0.866025403784439,0.5,55.64
2021-01-02 14:00:00,30593.8333333333,5722,12342.1666666667,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.631087944326053,-0.77571129070442,-0.866025403784439,0.5,55.61
2021-01-02 15:00:00,29804.3333333333,5363.16666666667,12301.3333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.816969893010442,-0.576680322114867,-0.866025403784439,0.5,53.65
2021-01-02 16:00:00,29162.1666666667,4132.33333333333,12151.8333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.94226092211882,-0.334879612170986,-0.866025403784439,0.5,54.57
2021-01-02 17:00:00,29227.8333333333,1711.83333333333,11802.1666666667,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.997668769190539,-0.0682424133646714,-0.866025403784439,0.5,58.52
2021-01-02 18:00:00,31333.1666666667,279.66666666667,11629.1666666667,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.979084087682323,0.203456013052634,-0.866025403784439,0.5,66.48
2021-01-02 19:00:00,32556.8333333333,43.83333333333,11660.3333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.887885218402375,0.460065037731152,-0.866025403784439,0.5,67.65
2021-01-02 20:00:00,33246,18.5,11423.1666666667,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.730835964278125,0.682553143218654,-0.866025403784439,0.5,66.84
2021-01-02 21:00:00,33350.1666666667,18,11301,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.519583950035434,0.854419404546488,-0.866025403784439,0.5,60.35
2021-01-02 22:00:00,31726.8333333333,18,11223.8333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-0.269796771157024,0.962917287347799,-0.866025403784439,0.5,56.46
2021-01-02 23:00:00,29310.8333333333,18.5,11098.8333333333,21.37,0.2,12.8,2.2,2.7,9.7,4.2,-3.3,5.7,2.2,1.4,11.3,4.4,-2.44929359829471E-16,1,-0.866025403784439,0.5,53.1
2021-01-03 00:00:00,26469.5,18.16666666667,10901,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0,1,-2.44929359829471E-16,1,52.13
2021-01-03 01:00:00,23781.6666666667,18.5,10887.1666666667,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.269796771157024,0.962917287347799,-2.44929359829471E-16,1,49.59
2021-01-03 02:00:00,22013.5,18.16666666667,10646.6666666667,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.519583950035434,0.854419404546488,-2.44929359829471E-16,1,45.77
2021-01-03 03:00:00,21021,18,10402,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.730835964278124,0.682553143218654,-2.44929359829471E-16,1,44.01
2021-01-03 04:00:00,20712,18,10298.3333333333,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.887885218402375,0.460065037731152,-2.44929359829471E-16,1,41.91
2021-01-03 05:00:00,20664.1666666667,18,10212.5,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.979084087682323,0.203456013052634,-2.44929359829471E-16,1,41.91
2021-01-03 06:00:00,21274.1666666667,18,10013.5,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.997668769190539,-0.0682424133646709,-2.44929359829471E-16,1,42.81
2021-01-03 07:00:00,22168,18,9751,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.942260922118821,-0.334879612170986,-2.44929359829471E-16,1,43.27
2021-01-03 08:00:00,23193.1666666667,48.5,9493.66666666667,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.816969893010442,-0.576680322114867,-2.44929359829471E-16,1,45.38
2021-01-03 09:00:00,25161.8333333333,1298.16666666667,8880.16666666667,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.631087944326053,-0.77571129070442,-2.44929359829471E-16,1,50.53
2021-01-03 10:00:00,27868.5,3801,8354.16666666667,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.398401089846242,-0.917211301505453,-2.44929359829471E-16,1,52.74
2021-01-03 11:00:00,29239.1666666667,5219.83333333333,8380.33333333333,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,0.136166649096247,-0.990685946036331,-2.44929359829471E-16,1,56.13
2021-01-03 12:00:00,29275.3333333333,5930.16666666667,9015,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.136166649096246,-0.990685946036331,-2.44929359829471E-16,1,54.95
2021-01-03 13:00:00,29809,6216.5,9714.83333333333,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.398401089846241,-0.917211301505453,-2.44929359829471E-16,1,53.67
2021-01-03 14:00:00,30102.8333333333,6214.66666666667,10167.8333333333,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.631087944326053,-0.77571129070442,-2.44929359829471E-16,1,51.01
2021-01-03 15:00:00,29018.1666666667,5997.66666666667,10219.1666666667,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.816969893010442,-0.576680322114867,-2.44929359829471E-16,1,48.46
2021-01-03 16:00:00,28086.5,4747.16666666667,9775.33333333333,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.94226092211882,-0.334879612170986,-2.44929359829471E-16,1,54.32
2021-01-03 17:00:00,28306,1996.5,8873.16666666667,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.997668769190539,-0.0682424133646714,-2.44929359829471E-16,1,61.46
2021-01-03 18:00:00,30845.6666666667,275.16666666667,8590,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.979084087682323,0.203456013052634,-2.44929359829471E-16,1,69.58
2021-01-03 19:00:00,32650.6666666667,26,8248,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.887885218402375,0.460065037731152,-2.44929359829471E-16,1,70.68
2021-01-03 20:00:00,33486.5,23,8058.83333333333,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.730835964278125,0.682553143218654,-2.44929359829471E-16,1,68.8
2021-01-03 21:00:00,33615.5,23,8312.5,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.519583950035434,0.854419404546488,-2.44929359829471E-16,1,67.62
2021-01-03 22:00:00,32001.1666666667,22.66666666667,7893.16666666667,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-0.269796771157024,0.962917287347799,-2.44929359829471E-16,1,59.09
2021-01-03 23:00:00,29153,21.83333333333,6855,23.85,-1.5,12.5,2.5,1.4,9.7,3.6,-5,8.7,1.9,-0.9,13.9,4.7,-2.44929359829471E-16,1,-2.44929359829471E-16,1,56.21
2021-01-04 00:00:00,26228.5,9.66666666667,6254.83333333333,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0,1,0,1,55.87
2021-01-04 01:00:00,23798.1666666667,7,6140.66666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.269796771157024,0.962917287347799,0,1,53.01
2021-01-04 02:00:00,22485.1666666667,7,6249.33333333333,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.519583950035434,0.854419404546488,0,1,49.63
2021-01-04 03:00:00,21740.3333333333,7,6079,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.730835964278124,0.682553143218654,0,1,47.6
2021-01-04 04:00:00,21628.1666666667,7,5946.16666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.887885218402375,0.460065037731152,0,1,47.75
2021-01-04 05:00:00,22227,7,5881,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.979084087682323,0.203456013052634,0,1,50.67
2021-01-04 06:00:00,24577.8333333333,10.33333333333,5790.83333333333,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.997668769190539,-0.0682424133646709,0,1,61.07
2021-01-04 07:00:00,28138.1666666667,13.16666666667,5745,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.942260922118821,-0.334879612170986,0,1,66.56
2021-01-04 08:00:00,31517.5,44.16666666667,5598.16666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.816969893010442,-0.576680322114867,0,1,71.46
2021-01-04 09:00:00,34573.8333333333,1054.83333333333,5275.16666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.631087944326053,-0.77571129070442,0,1,75.79
2021-01-04 10:00:00,36256.6666666667,2932.66666666667,4846.16666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.398401089846242,-0.917211301505453,0,1,74.87
2021-01-04 11:00:00,36551.6666666667,3958.5,5068.66666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,0.136166649096247,-0.990685946036331,0,1,72.78
2021-01-04 12:00:00,36281,4335.5,5659.16666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.136166649096246,-0.990685946036331,0,1,72.36
2021-01-04 13:00:00,36683.8333333333,4397.83333333333,5964,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.398401089846241,-0.917211301505453,0,1,70.91
2021-01-04 14:00:00,36408,4158.83333333333,6074.5,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.631087944326053,-0.77571129070442,0,1,68.86
2021-01-04 15:00:00,35441.1666666667,3483.5,6095.83333333333,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.816969893010442,-0.576680322114867,0,1,69.26
2021-01-04 16:00:00,34857.6666666667,2374.66666666667,5604.83333333333,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.94226092211882,-0.334879612170986,0,1,70.71
2021-01-04 17:00:00,35008.1666666667,874,4629.5,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.997668769190539,-0.0682424133646714,0,1,75.25
2021-01-04 18:00:00,36409,146,4280.16666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.979084087682323,0.203456013052634,0,1,83.81
2021-01-04 19:00:00,37223.6666666667,56.83333333333,4847.16666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.887885218402375,0.460065037731152,0,1,84.87
2021-01-04 20:00:00,37962,52.5,5089.83333333333,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.730835964278125,0.682553143218654,0,1,81.5
2021-01-04 21:00:00,37656.8333333333,53,5187.5,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.519583950035434,0.854419404546488,0,1,76.64
2021-01-04 22:00:00,35167.1666666667,46,5096,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-0.269796771157024,0.962917287347799,0,1,68.37
2021-01-04 23:00:00,31829.3333333333,37.33333333333,4816.66666666667,27.83,-0.6,12.3,1.7,0.5,11.3,3.6,-2.4,7.3,4.4,1.3,12.1,6.9,-2.44929359829471E-16,1,0,1,66.89
2021-01-05 00:00:00,28742,37.66666666667,4454.16666666667,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0,1,0.866025403784439,0.5,69.11
2021-01-05 01:00:00,26192.3333333333,37.83333333333,4132.33333333333,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.269796771157024,0.962917287347799,0.866025403784439,0.5,62.51
2021-01-05 02:00:00,24581.3333333333,37.66666666667,4164.16666666667,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.519583950035434,0.854419404546488,0.866025403784439,0.5,57.5
2021-01-05 03:00:00,23859,37.33333333333,4260.16666666667,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.730835964278124,0.682553143218654,0.866025403784439,0.5,56.85
2021-01-05 04:00:00,23611.8333333333,36.83333333333,4059.5,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.887885218402375,0.460065037731152,0.866025403784439,0.5,56.04
2021-01-05 05:00:00,24143.3333333333,37.16666666667,3751.33333333333,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.979084087682323,0.203456013052634,0.866025403784439,0.5,57.62
2021-01-05 06:00:00,26288.8333333333,37,3658.16666666667,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.997668769190539,-0.0682424133646709,0.866025403784439,0.5,64.4
2021-01-05 07:00:00,29646.1666666667,37.33333333333,3479,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.942260922118821,-0.334879612170986,0.866025403784439,0.5,71.59
2021-01-05 08:00:00,32719,52.16666666667,3211.66666666667,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.816969893010442,-0.576680322114867,0.866025403784439,0.5,77.28
2021-01-05 09:00:00,35601.3333333333,780.5,2917.66666666667,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.631087944326053,-0.77571129070442,0.866025403784439,0.5,83.39
2021-01-05 10:00:00,37131.8333333333,2728.16666666667,2362,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.398401089846242,-0.917211301505453,0.866025403784439,0.5,81.96
2021-01-05 11:00:00,37238.1666666667,3934.5,2133.16666666667,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,0.136166649096247,-0.990685946036331,0.866025403784439,0.5,80.77
2021-01-05 12:00:00,36756,4710.33333333333,2077,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.136166649096246,-0.990685946036331,0.866025403784439,0.5,79.4
2021-01-05 13:00:00,36786.8333333333,5000,2335,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.398401089846241,-0.917211301505453,0.866025403784439,0.5,79.42
2021-01-05 14:00:00,36299.5,4837.83333333333,2454.66666666667,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.631087944326053,-0.77571129070442,0.866025403784439,0.5,76.2
2021-01-05 15:00:00,35319.8333333333,4159.5,2403.83333333333,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.816969893010442,-0.576680322114867,0.866025403784439,0.5,74.96
2021-01-05 16:00:00,34883.5,3003.83333333333,2371.66666666667,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.94226092211882,-0.334879612170986,0.866025403784439,0.5,76.83
2021-01-05 17:00:00,34835,1178.83333333333,2263.83333333333,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.997668769190539,-0.0682424133646714,0.866025403784439,0.5,78.42
2021-01-05 18:00:00,35970,378.83333333333,2254,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.979084087682323,0.203456013052634,0.866025403784439,0.5,91.06
2021-01-05 19:00:00,36463.3333333333,129.16666666667,2505.33333333333,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.887885218402375,0.460065037731152,0.866025403784439,0.5,90.67
2021-01-05 20:00:00,36589,43.66666666667,2734,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.730835964278125,0.682553143218654,0.866025403784439,0.5,86.92
2021-01-05 21:00:00,36095.3333333333,44,3010.33333333333,31.78,3.6,11.3,3.1,0.6,10.1,3.1,-6.3,6.7,1.4,-1.8,12.1,1.9,-0.519583950035434,0.854419404546488,0.866025403784439,0.5,86.14
